"","StartFY","NAICS","hh_index_lag1"
"7136",2009,532310,656.713439429875
"7137",2009,532411,1943.53196598128
"7138",2009,532412,2946.64645661402
"7139",2009,532420,1647.37309707233
"7140",2009,532490,4172.13243763253
"7141",2009,533110,3981.30274661742
"7142",2009,541110,1994.30352484506
"7143",2009,541191,1029.42064833816
"7144",2009,541199,4352.58668819423
"7145",2009,541211,2033.10522369974
"7146",2009,541213,2629.48198732521
"7147",2009,541214,7707.20966803606
"7148",2009,541219,1053.12601113845
"7149",2009,541310,1377.06482846852
"7150",2009,541320,1349.65031224087
"7151",2009,541330,437.983041853403
"7152",2009,541340,3215.30150775413
"7153",2009,541350,3595.395495701
"7154",2009,541360,2139.57927966836
"7155",2009,541370,239.630903267882
"7156",2009,541380,397.882416549897
"7157",2009,541410,1037.94880081105
"7158",2009,541420,4787.97065700108
"7159",2009,541430,5404.31776008575
"7160",2009,541490,3079.41653250804
"7161",2009,541511,535.921117648317
"7162",2009,541512,598.144977325153
"7163",2009,541513,1957.57336153516
"7164",2009,541519,926.376727270005
"7165",2009,541611,4613.85141394951
"7166",2009,541612,3932.09052394265
"7167",2009,541613,5971.96281370105
"7168",2009,541614,933.578535760895
"7169",2009,541618,2446.8023999568
"7170",2009,541620,383.709420923929
"7171",2009,541690,312.753201641614
"7172",2009,541711,118.780118494977
"7173",2009,541712,317.844785234205
"7174",2009,541720,7944.56850469059
"7175",2009,541810,3903.66087549216
"7176",2009,541820,3578.52279301238
"7177",2009,541830,8852.38327498488
"7178",2009,541840,2182.74622202566
"7179",2009,541850,311.838039067398
"7180",2009,541860,4986.63903787056
"7181",2009,541870,1942.84510749572
"7182",2009,541890,2039.32771532736
"7183",2009,541910,1533.23136860955
"7184",2009,541921,3217.34029519925
"7185",2009,541922,1873.48262581951
"7186",2009,541930,3686.12710140904
"7187",2009,541940,4127.77546790534
"7188",2009,541990,711.836379957411
"7189",2009,551114,4144.0671362954
"7190",2009,561110,2449.97954283336
"7191",2009,561210,2506.81623806779
"7192",2009,561311,2171.08750254425
"7193",2009,561312,6518.11745106206
"7194",2009,561320,318.924987160243
"7195",2009,561330,5726.79640342632
"7196",2009,561410,856.634017930999
"7197",2009,561421,1328.1415823806
"7198",2009,561422,7426.30792662299
"7199",2009,561431,1245.99723786265
"7200",2009,561439,2422.87797187163
"7201",2009,561440,4465.92860910119
"7202",2009,561450,3417.90143571138
"7203",2009,561491,10000
"7204",2009,561492,1166.7361305283
"7205",2009,561499,3520.13183853081
"7206",2009,561510,8616.0454389803
"7207",2009,561520,6996.17340245017
"7208",2009,561591,2555.83986370574
"7209",2009,561599,4465.91971110527
"7210",2009,561611,4071.9469159384
"7211",2009,561612,795.748794922719
"7212",2009,561613,3512.99221107362
"7213",2009,561621,561.47250130894
"7214",2009,561622,775.297995267562
"7215",2009,561710,273.417208231613
"7216",2009,561720,96.6743492308601
"7217",2009,561730,100.691125610813
"7218",2009,561740,1288.74597400762
"7219",2009,561790,472.650216233333
"7220",2009,561910,7440.85968887201
"7221",2009,561920,2194.16489343882
"7222",2009,561990,1279.22569647636
"7223",2009,562111,190.909260519331
"7224",2009,562112,743.210737085998
"7225",2009,562119,4721.50288318643
"7226",2009,562211,3026.26712935395
"7227",2009,562212,1667.61448333124
"7228",2009,562213,2353.59194602976
"7229",2009,562219,716.693306857866
"7230",2009,562910,408.381779698537
"7231",2009,562920,1615.52875949074
"7232",2009,562991,531.124949688461
"7233",2009,562998,1027.09165268938
"7234",2009,611110,2122.04605492024
"7235",2009,611210,3067.74740707934
"7236",2009,611310,225.206157465209
"7237",2009,611410,6784.62224403239
"7238",2009,611420,459.862501661457
"7239",2009,611430,1445.24622944756
"7240",2009,611511,3954.16195853254
"7241",2009,611512,1675.0149240394
"7242",2009,611513,3375.59426354972
"7243",2009,611519,2817.63306880921
"7244",2009,611610,3002.04813164257
"7245",2009,611620,750.5529825707
"7246",2009,611630,5189.06832512432
"7247",2009,611691,2389.82359135835
"7248",2009,611692,8376.8131483808
"7249",2009,611699,957.75138349017
"7250",2009,611710,330.05083683855
"7251",2009,621111,545.565981344515
"7252",2009,621112,3557.90021915815
"7253",2009,621210,891.189296984087
"7254",2009,621310,6052.02555890769
"7255",2009,621320,2025.01137547048
"7256",2009,621330,1283.11254862366
"7257",2009,621340,2965.92264643647
"7258",2009,621391,5021.41354845569
"7259",2009,621399,281.776604853828
"7260",2009,621410,3171.17633499304
"7261",2009,621420,7654.68549476791
"7262",2009,621491,2160.25031924749
"7263",2009,621492,9521.26252654111
"7264",2009,621493,4906.93527569101
"7265",2009,621498,5268.61721952284
"7266",2009,621511,2854.90288695536
"7267",2009,621512,1102.58636366506
"7268",2009,621610,2223.80416953736
"7269",2009,621910,2573.80741880703
"7270",2009,621991,619.392977871894
"7271",2009,621999,1384.64465187295
"7272",2009,622110,394.720991873012
"7273",2009,622210,3108.65882358246
"7274",2009,622310,3227.12071048127
"7275",2009,623110,1757.11401940967
"7276",2009,623210,8294.78735686887
"7277",2009,623220,10000
"7278",2009,623312,10000
"7279",2009,623990,10000
"7280",2009,624110,4401.76368140456
"7281",2009,624120,3697.93040361621
"7282",2009,624190,1815.4720696189
"7283",2009,624210,7807.49670951392
"7284",2009,624221,7672.38255717103
"7285",2009,624229,2408.29636080813
"7286",2009,624230,1074.36891546128
"7287",2009,624310,1905.8174206676
"7288",2009,624410,3087.82758703059
"7289",2009,711110,2973.03604477533
"7290",2009,711130,88.0126597532352
"7291",2009,711190,2159.61946633843
"7292",2009,711211,1139.95623698217
"7293",2009,711212,2940.86672012208
"7294",2009,711219,477.510251739062
"7295",2009,711310,2001.10721665941
"7296",2009,711320,1606.37596560495
"7297",2009,711410,2058.66311053223
"7298",2009,711510,1690.56822738243
"7299",2009,712110,1732.16302801199
"7300",2009,712120,2265.86936791804
"7301",2009,712130,7404.36129934281
"7302",2009,712190,3065.1824886623
"7303",2009,713110,5891.40139344651
"7304",2009,713120,10000
"7305",2009,713210,5427.34960114297
"7306",2009,713910,4048.47326171566
"7307",2009,713920,10000
"7308",2009,713930,8895.43137837966
"7309",2009,713940,989.647844424532
"7310",2009,713950,5605.48728086264
"7311",2009,713990,3502.81629680172
"7312",2009,721110,86.1988894851747
"7313",2009,721120,942.518176782972
"7314",2009,721191,5462.39181363815
"7315",2009,721199,2239.42895602352
"7316",2009,721211,21.7174695208221
"7317",2009,721214,5549.6769606741
"7318",2009,721310,4617.50580508483
"7319",2009,722310,487.347818221161
"7320",2009,722320,425.904553925838
"7321",2009,722330,4595.2033046577
"7322",2009,722410,10000
"7323",2009,811111,5583.74031178068
"7324",2009,811112,1940.2099006097
"7325",2009,811113,2384.94366927107
"7326",2009,811118,5161.34426632032
"7327",2009,811121,638.456083275093
"7328",2009,811122,4495.93059895229
"7329",2009,811191,2092.0391662837
"7330",2009,811192,1367.36547435605
"7331",2009,811198,3152.00755102622
"7332",2009,811211,1075.67760306439
"7333",2009,811212,276.522588857522
"7334",2009,811213,2694.30169728829
"7335",2009,811219,1445.9728795568
"7336",2009,811310,1445.44222013097
"7337",2009,811411,7960.03211724116
"7338",2009,811412,610.447704704963
"7339",2009,811420,937.981957916304
"7340",2009,811430,3692.57046425275
"7341",2009,811490,1291.74449264388
"7342",2009,812111,3183.95088309135
"7343",2009,812112,10000
"7344",2009,812191,10000
"7345",2009,812199,6762.9055064441
"7346",2009,812210,944.388965305895
"7347",2009,812220,8192.00838416015
"7348",2009,812310,3982.11247805972
"7349",2009,812320,293.160909178729
"7350",2009,812331,737.463746358953
"7351",2009,812332,833.68895839444
"7352",2009,812910,1477.88144807431
"7353",2009,812921,7961.66666066464
"7354",2009,812930,1512.93339026356
"7355",2009,812990,2835.84127781199
"7356",2009,813110,118.79318625056
"7357",2009,813211,5962.72904752305
"7358",2009,813212,3245.28192819709
"7359",2009,813219,2862.69815884779
"7360",2009,813311,3861.32674962676
"7361",2009,813312,2087.00936776659
"7362",2009,813319,3441.532067669
"7363",2009,813410,688.899816082943
"7364",2009,813910,1681.59475661781
"7365",2009,813920,1557.90972086236
"7366",2009,813930,4233.06094160863
"7367",2009,813940,8982.29558939014
"7368",2009,813990,2993.53205158661
"7369",2009,814110,10000
"7370",2009,921110,2332.58011315149
"7371",2009,921120,4157.63901162131
"7372",2009,921130,5689.21068278526
"7373",2009,921140,10000
"7374",2009,921150,2463.35257049483
"7375",2009,921190,850.336504359262
"7376",2009,922110,3266.68022051137
"7377",2009,922120,111.404120461201
"7378",2009,922130,1091.76129581959
"7379",2009,922140,4051.08023292524
"7380",2009,922160,5172.67724468414
"7381",2009,922190,2837.32545145143
"7382",2009,923110,1742.67046211609
"7383",2009,923120,8459.2359547352
"7384",2009,923130,1701.8503007474
"7385",2009,923140,4061.1243307555
"7386",2009,924110,3786.14521520553
"7387",2009,924120,4523.59035357835
"7388",2009,925110,2406.50158464762
"7389",2009,925120,7173.1617952254
"7390",2009,926110,2858.32090341794
"7391",2009,926120,1968.37912143901
"7392",2009,926130,9499.82580754069
"7393",2009,926140,5200
"7394",2009,926150,2625.08659161043
"7395",2009,927110,7977.91633157787
"7396",2009,928110,4266.59088689204
"7397",2009,928120,2509.48045402169
"7398",2009,NA,281.651093797223
"7399",2010,111110,5145.74657941701
"7400",2010,111120,0
"7401",2010,111140,6020.75717178457
"7402",2010,111150,10000
"7403",2010,111219,10000
"7404",2010,111334,0
"7405",2010,111335,10000
"7406",2010,111421,2832.93275869217
"7407",2010,111422,3866.69352079524
"7408",2010,111940,0
"7409",2010,111998,4997.51359958417
"7410",2010,112111,10000
"7411",2010,112120,10000
"7412",2010,112210,5936.95730772662
"7413",2010,112320,10000
"7414",2010,112390,10000
"7415",2010,112420,9687.83593143293
"7416",2010,112511,1858.91663281033
"7417",2010,112519,3450.28121565953
"7418",2010,112910,9618.23167555413
"7419",2010,112920,5359.81447873831
"7420",2010,112930,8610.47032425188
"7421",2010,112990,3501.71577450549
"7422",2010,113110,7163.37086874021
"7423",2010,113210,2993.27061186874
"7424",2010,113310,1277.66279777723
"7425",2010,114111,7593.01268290569
"7426",2010,114112,5832.32249090376
"7427",2010,114119,8532.64182612081
"7428",2010,114210,3132.65982266663
"7429",2010,115112,1390.52999928967
"7430",2010,115114,10000
"7431",2010,115116,5382.38056855561
"7432",2010,115210,9537.84394494538
"7433",2010,115310,959.940668886554
"7434",2010,211111,2521.1933347736
"7435",2010,211112,1457.68232405217
"7436",2010,212111,10000
"7437",2010,212112,10000
"7438",2010,212221,10000
"7439",2010,212231,5178.61148015776
"7440",2010,212234,3394.67884651087
"7441",2010,212291,0
"7442",2010,212299,10000
"7443",2010,212311,2338.80012490271
"7444",2010,212312,993.923353094777
"7445",2010,212313,4420.39460143604
"7446",2010,212319,974.781710717927
"7447",2010,212321,4530.48832357082
"7448",2010,212322,5898.03889395707
"7449",2010,212325,0
"7450",2010,212392,10000
"7451",2010,212393,1253.5570320586
"7452",2010,212399,2444.65978137241
"7453",2010,213111,2417.79751666672
"7454",2010,213112,5363.91131245244
"7455",2010,213113,708.672677256037
"7456",2010,213114,10000
"7457",2010,213115,3446.70341240978
"7458",2010,221111,4504.14099338223
"7459",2010,221112,3443.8216306186
"7460",2010,221113,5012.68321657492
"7461",2010,221121,4350.04276102893
"7462",2010,221122,742.170148857702
"7463",2010,221210,1158.73839312001
"7464",2010,221310,885.817221224969
"7465",2010,221320,1424.3147195706
"7466",2010,221330,8785.86561340463
"7467",2010,236115,2851.09072203584
"7468",2010,236116,3650.34206779959
"7469",2010,236117,5081.06829907181
"7470",2010,236118,3781.79587228446
"7471",2010,236210,191.112778462614
"7472",2010,236220,101.045345019761
"7473",2010,237110,503.710861751361
"7474",2010,237120,846.524108350541
"7475",2010,237130,652.963044157751
"7476",2010,237210,9690.4168560981
"7477",2010,237310,441.756870424658
"7478",2010,237990,317.67484106109
"7479",2010,238110,1401.37551361173
"7480",2010,238120,4721.37346851054
"7481",2010,238130,1993.18844716559
"7482",2010,238140,1710.93324438363
"7483",2010,238150,1573.17804146946
"7484",2010,238160,208.384158688785
"7485",2010,238170,2557.89855432288
"7486",2010,238190,800.261080767423
"7487",2010,238210,296.694748500235
"7488",2010,238220,123.123421649976
"7489",2010,238290,590.122198401409
"7490",2010,238310,3033.89869081495
"7491",2010,238320,363.316657630175
"7492",2010,238330,325.276521302804
"7493",2010,238340,5387.29623046779
"7494",2010,238350,515.523350907258
"7495",2010,238390,420.574758204066
"7496",2010,238910,885.451388553084
"7497",2010,238990,344.726690543358
"7498",2010,311111,6436.44624411909
"7499",2010,311119,2450.80938040671
"7500",2010,311211,5992.42658544271
"7501",2010,311212,0
"7502",2010,311225,10000
"7503",2010,311411,10000
"7504",2010,311412,10000
"7505",2010,311421,8267.78633682485
"7506",2010,311422,4641.54150992565
"7507",2010,311423,7985.7948080051
"7508",2010,311511,5649.10217111498
"7509",2010,311512,10000
"7510",2010,311513,0
"7511",2010,311514,8188.52002550207
"7512",2010,311520,3382.82133865446
"7513",2010,311612,5520.09202297207
"7514",2010,311613,3797.37815031035
"7515",2010,311812,1117.59439642664
"7516",2010,311813,9526.22361357973
"7517",2010,311919,5095.39716357567
"7518",2010,311920,9475.94714869496
"7519",2010,311930,5952.65321940863
"7520",2010,311942,6689.65952587754
"7521",2010,311991,8569.64658357589
"7522",2010,311999,7101.97963025727
"7523",2010,312111,1879.53209658116
"7524",2010,312112,8049.19680603104
"7525",2010,312113,802.494911317918
"7526",2010,312120,4777.65856886903
"7527",2010,312130,9001.6774077518
"7528",2010,313210,3554.34088664373
"7529",2010,313230,1098.81975194452
"7530",2010,313320,3131.16299401619
"7531",2010,314110,789.277539470858
"7532",2010,314999,1206.00075045949
"7533",2010,316110,2553.45453463209
"7534",2010,321113,1958.25820459388
"7535",2010,321114,1139.27259076837
"7536",2010,321211,4895.174799152
"7537",2010,321212,1863.93503051819
"7538",2010,321213,2617.89112384093
"7539",2010,321214,10000
"7540",2010,321219,3175.54013902806
"7541",2010,321911,4358.04907816738
"7542",2010,321912,996.065961351935
"7543",2010,321918,2937.00806273266
"7544",2010,321920,2411.37152887319
"7545",2010,321991,6171.18140883907
"7546",2010,321992,1948.89684917835
"7547",2010,321999,493.963865251929
"7548",2010,322121,5592.65524300085
"7549",2010,322122,9708.18469551245
"7550",2010,322130,3332.9071906175
"7551",2010,322211,997.901953107205
"7552",2010,322212,3900.0627601263
"7553",2010,322291,2190.5899027657
"7554",2010,322299,1541.42372662412
"7555",2010,323111,8943.69777540058
"7556",2010,323113,3384.97764204014
"7557",2010,323117,784.9879138619
"7558",2010,324110,823.291602313515
"7559",2010,324121,5085.17869146339
"7560",2010,324122,9138.48417052648
"7561",2010,324191,5850.61810936073
"7562",2010,324199,1892.45975196158
"7563",2010,325110,2291.45738731297
"7564",2010,325120,514.643162747418
"7565",2010,325193,6895.61319948308
"7566",2010,325199,2862.15417934872
"7567",2010,325211,3469.60426559578
"7568",2010,325212,2442.44746719281
"7569",2010,325311,8446.89946629203
"7570",2010,325314,4957.88046080423
"7571",2010,325320,1210.88364796632
"7572",2010,325411,1982.11425110769
"7573",2010,325412,1931.23395123201
"7574",2010,325413,1097.82062576589
"7575",2010,325414,2529.20592588431
"7576",2010,325510,754.67909649724
"7577",2010,325520,1590.02759858707
"7578",2010,325611,3524.58792221518
"7579",2010,325612,2601.82078957952
"7580",2010,325613,2763.52489614888
"7581",2010,325620,2012.83886128579
"7582",2010,325910,2762.50098902669
"7583",2010,325920,1075.86685999973
"7584",2010,325991,4310.48555217077
"7585",2010,325992,1405.47341939626
"7586",2010,325998,1510.67157759756
"7587",2010,326111,1362.88376093536
"7588",2010,326112,1837.77012416315
"7589",2010,326113,8721.79564540174
"7590",2010,326121,1666.74409283139
"7591",2010,326122,561.0196155868
"7592",2010,326130,1739.23367602031
"7593",2010,326140,1299.05020862521
"7594",2010,326150,670.369290575504
"7595",2010,326160,4469.59518229077
"7596",2010,326191,2146.27169326927
"7597",2010,326199,784.781376962215
"7598",2010,326211,2260.51526455935
"7599",2010,326212,9094.89952833412
"7600",2010,326220,246.454226153923
"7601",2010,326291,1608.69532265611
"7602",2010,326299,2534.11737602407
"7603",2010,327211,8006.44957772858
"7604",2010,327212,1224.34964733245
"7605",2010,327213,1712.62926891727
"7606",2010,327215,1860.09969139676
"7607",2010,327310,1727.90343904179
"7608",2010,327320,1028.14437069178
"7609",2010,327331,1973.32724445193
"7610",2010,327332,3826.27557261142
"7611",2010,327390,1583.94204996795
"7612",2010,327410,3811.5322176831
"7613",2010,327420,10000
"7614",2010,327910,3847.74838985555
"7615",2010,327991,3082.82618292287
"7616",2010,327992,3097.87716721687
"7617",2010,327993,2658.18830755016
"7618",2010,327999,1109.79726448036
