"NAICS3","StartCY","def3_HHI_lag1","def3_obl_lag1","def3_ratio_lag1","US3_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"484",2011,1177.88294967114,764784287.2522,0.00148838845814218,38640.1029760803,487055193.9514,2065,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2010
"484",2012,796.336626182017,612048477.5985,0.00148838845814218,38640.1029760803,198973543.7782,1795,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2011
"484",2013,788.559445849756,271802584.9293,0.00114201238015906,42448.0845894144,121522589.2124,1626,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2012
"484",2014,646.099198671599,187134092.1181,0.00114201238015906,42448.0845894144,136338757.2401,1439,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2013
"484",2015,563.868315168685,220989326.3182,0.00114201238015906,42448.0845894144,90785302.9312,1386,2375606591.5526,13752,39,38,"Truck Transportation","48-49",484,NA,"NA","NA",2014
"485",2008,257.52208632511,74508180.3244,0.00281538921257524,22126.1448558746,126666237.3318,1558,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2007
"485",2009,231.919358118676,118728746.8803,0.00281538921257524,22126.1448558746,92336372.9918,1027,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2008
"485",2010,234.115728836759,119477516.7462,0.00281538921257524,22126.1448558746,138780286.8207,949,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2009
"485",2011,253.204775266535,131449448.324,0.00281538921257524,22126.1448558746,149537140.5638,993,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2010
"485",2012,340.697045547117,123609439.8598,0.00281538921257524,22126.1448558746,123512872.6879,881,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2011
"485",2013,425.746261113516,163031247.6706,0.00568306073478837,22773.9550196423,92934128.9051,804,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2012
"485",2014,255.372978664388,104059420.9702,0.00568306073478837,22773.9550196423,72885883.5696,693,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2013
"485",2015,250.987434468278,127798432.1538,0.00568306073478837,22773.9550196423,72657191.3725,856,869310114.2432,7761,53,49,"Transit and Ground Passenger Transportation","48-49",485,NA,"NA","NA",2014
"486",2008,3513.49709971427,801079.5508,3.11488766034781e-05,87077.8324856617,148643.619,16,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2007
"486",2009,6018.73408222038,490972.109,3.11488766034781e-05,87077.8324856617,743470.3302,17,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2008
"486",2010,3649.573297214,748472.5802,3.11488766034781e-05,87077.8324856617,544278.4984,17,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2009
"486",2011,4831.05367102879,584684.8683,3.11488766034781e-05,87077.8324856617,654727.7646,25,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2010
"486",2012,3493.84801742567,790444.6846,3.11488766034781e-05,87077.8324856617,333772.4381,14,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2011
"486",2013,4649.69569100653,662841.2881,1.8168418646763e-05,107319.750142444,16474.7,3,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2012
"486",2014,6045.93090087866,63688.18,1.8168418646763e-05,107319.750142444,172212.32,7,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2013
"486",2015,3488.16160124738,115734.27,1.8168418646763e-05,107319.750142444,244746.7203,57,2858326.3906,156,103,93,"Pipeline Transportation","48-49",486,NA,"NA","NA",2014
"487",2008,1091.97298651328,361822,0.000147827380149845,26791.5197244321,441375.4296,26,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2007
"487",2009,1824.49132398782,389026.0012,0.000147827380149845,26791.5197244321,374968.27,26,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2008
"487",2010,1009.25853554267,430836.9385,0.000147827380149845,26791.5197244321,388082.6007,19,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2009
"487",2011,1489.1151213979,447754.5006,0.000147827380149845,26791.5197244321,236395.0294,18,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2010
"487",2012,1387.15690071024,299688.8794,0.000147827380149845,26791.5197244321,399478.4005,22,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2011
"487",2013,1365.30754337111,411147.7206,0.000132960225737737,29809.7045658013,127816.82,8,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2012
"487",2014,2113.12002863641,44214.12,0.000132960225737737,29809.7045658013,134924.79,13,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2013
"487",2015,1649.87620051972,163143.03,0.000132960225737737,29809.7045658013,187305.79,20,2290347.1302,152,104,94,"Scenic and Sightseeing Transportation","48-49",487,NA,"NA","NA",2014
"488",2008,960.914201570909,1890255812.4834,0.0218283619036398,40400.0361613123,2541714476.8618,3215,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2007
"488",2009,1489.47506525377,3972847041.2449,0.0218283619036398,40400.0361613123,2194448130.4597,2872,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2008
"488",2010,1083.95271793834,3223324135.0793,0.0218283619036398,40400.0361613123,2393175680.4007,2895,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2009
"488",2011,1019.04645045173,4024085210.4523,0.0218283619036398,40400.0361613123,1841636420.6891,2649,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2010
"488",2012,965.983905514557,4600019397.0464,0.0218283619036398,40400.0361613123,2061470020.5564,2288,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2011
"488",2013,1013.67324451986,5721766083.6156,0.0553155713039623,46037.1124707162,1530056474.0431,2420,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2012
"488",2014,979.635554110771,4795251369.5965,0.0553155713039623,46037.1124707162,1453294472.6391,5157,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2013
"488",2015,939.343706522687,5482316632.8309,0.0553155713039623,46037.1124707162,1089660230.2546,8382,15105455905.9045,29878,16,30,"Support Activities for Transportation","48-49",488,NA,"NA","NA",2014
"491",2008,NA,NA,NA,NA,14336049.3055,74,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2007
"491",2009,NA,NA,NA,NA,25876003.647,45,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2008
"491",2010,NA,NA,NA,NA,123071516.4164,56,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2009
"491",2011,NA,NA,NA,NA,10415139.3452,37,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2010
"491",2012,NA,NA,NA,NA,9277051.1556,36,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2011
"491",2013,NA,NA,NA,NA,10908617.3551,36,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2012
"491",2014,NA,NA,NA,NA,2252562.1086,20,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2013
"491",2015,NA,NA,NA,NA,2018815.1765,18,198155754.5099,322,69,89,"Postal Service","48-49",491,NA,"NA","NA",2014
"492",2008,2979.80554651444,37487445.8606,0.000481369127369704,36666.9155322643,13471347.2533,398,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2007
"492",2009,2015.23489664045,18858969.2775,0.000481369127369704,36666.9155322643,12769640.9253,262,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2008
"492",2010,1503.33070853047,14612087.8106,0.000481369127369704,36666.9155322643,8541046.8382,217,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2009
"492",2011,1774.15883052856,14864353.378,0.000481369127369704,36666.9155322643,191822365.8782,292,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2010
"492",2012,4330.68812876965,192514086.1702,0.000481369127369704,36666.9155322643,138876821.7783,318,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2011
"492",2013,4535.88903089709,140454997.1586,0.00202495665829421,39956.5071229053,147575115.3021,267,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2012
"492",2014,3873.74836569858,149753579.9504,0.00202495665829421,39956.5071229053,136198576.702,265,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2013
"492",2015,4526.20300947043,138013582.711,0.00202495665829421,39956.5071229053,201506275.8276,427,850761190.505,2446,54,65,"Couriers and Messengers","48-49",492,NA,"NA","NA",2014
"493",2008,597.760019355689,456595950.2291,0.0208294553477523,35431.0591560009,305350500.9175,309,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2007
"493",2009,529.331216617435,533497903.1183,0.0208294553477523,35431.0591560009,195398626.8307,356,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2008
"493",2010,704.506480086609,351207879.6342,0.0208294553477523,35431.0591560009,494039932.7518,362,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2009
"493",2011,461.971148330124,498240979.4862,0.0208294553477523,35431.0591560009,341564656.408,322,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2010
"493",2012,467.538529840663,539267402.2594,0.0208294553477523,35431.0591560009,276036270.6304,221,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2011
"493",2013,460.395690447804,508185212.0895,0.0178350307143643,39502.2853855974,161562225.7945,218,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2012
"493",2014,408.317795800896,600740661.9407,0.0178350307143643,39502.2853855974,129491650.0012,194,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2013
"493",2015,700.857909945511,737169296.8237,0.0178350307143643,39502.2853855974,63722143.6898,186,1967166007.0239,2168,40,68,"Warehousing and Storage","48-49",493,NA,"NA","NA",2014
"511",2008,1002.95022095835,521497360.6983,0.00184781677057615,73983.0098797215,522784258.0217,6431,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2007
"511",2009,787.315876774633,657898493.7466,0.00184781677057615,73983.0098797215,602340476.9726,7084,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2008
"511",2010,211.013261745028,598546154.6282,0.00184781677057615,73983.0098797215,655538324.9219,8350,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2009
"511",2011,183.802508152731,618407736.1736,0.00184781677057615,73983.0098797215,650205045.1379,6726,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2010
"511",2012,230.83481177678,707084516.0326,0.00184781677057615,73983.0098797215,693322274.0784,6569,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2011
"511",2013,229.877000303984,759479913.4817,0.00279064988981455,91780.7656404416,747025669.4317,5799,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2012
"511",2014,376.859971080809,825354911.2695,0.00279064988981455,91780.7656404416,974755402.1864,5982,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2013
"511",2015,428.763960803714,1039948545.0569,0.00279064988981455,91780.7656404416,684255821.7268,5749,5530227272.4774,52690,26,22,"Publishing Industries (except Internet)","51",511,NA,"NA","NA",2014
"512",2008,2780.10812761059,124269005.4911,0.0013082918509389,52516.737292552,136430368.1851,398,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2007
"512",2009,1754.83761180065,115598243.2174,0.0013082918509389,52516.737292552,137914171.7573,371,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2008
"512",2010,1252.83691423268,137285475.2618,0.0013082918509389,52516.737292552,58715262.3709,399,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2009
"512",2011,1316.35115324172,112747759.835,0.0013082918509389,52516.737292552,25917410.2716,308,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2010
"512",2012,531.940944984551,40117579.0833,0.0013082918509389,52516.737292552,26384516.0753,269,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2011
"512",2013,706.88439897432,36650476.2271,0.000398485312610438,53373.133397045,20696436.0312,172,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2012
"512",2014,491.634626727234,29708881.7107,0.000398485312610438,53373.133397045,35357999.8575,176,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2013
"512",2015,446.219189228861,46006303.1375,0.000398485312610438,53373.133397045,13169793.2182,126,454585957.7671,2219,61,67,"Motion Picture and Sound Recording Industries","51",512,NA,"NA","NA",2014
"513",2008,NA,NA,NA,NA,379604941.6011,1058,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2007
"513",2009,NA,NA,NA,NA,229633593.1707,323,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2008
"513",2010,NA,NA,NA,NA,318796192.8703,221,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2009
"513",2011,NA,NA,NA,NA,180223918.0156,39,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2010
"513",2012,NA,NA,NA,NA,113101745.889,13,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2011
"513",2013,NA,NA,NA,NA,3960802.084,12,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2012
"513",2014,NA,NA,NA,NA,3705911.9983,14,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2013
"513",2015,NA,NA,NA,NA,3656121.2549,7,1232683226.8839,1687,45,72,NA,"51",513,NA,"NA","NA",2014
"514",2008,NA,NA,NA,NA,79582438.5885,34,90081590.7723,49,78,102,"Information Services and Data Processing Services","51",514,NA,"NA","NA",2007
"514",2009,NA,NA,NA,NA,6629505.6601,8,90081590.7723,49,78,102,"Information Services and Data Processing Services","51",514,NA,"NA","NA",2008
"514",2010,NA,NA,NA,NA,827915.0954,3,90081590.7723,49,78,102,"Information Services and Data Processing Services","51",514,NA,"NA","NA",2009
"514",2011,NA,NA,NA,NA,3041731.4283,4,90081590.7723,49,78,102,"Information Services and Data Processing Services","51",514,NA,"NA","NA",2010
"515",2008,1343.3162742326,29088533.5456,0.000291119966504204,61301.445353301,28894433.0456,660,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2007
"515",2009,1327.89110787925,30704864.4242,0.000291119966504204,61301.445353301,32998064.8716,608,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2008
"515",2010,969.718249325736,33957484.229,0.000291119966504204,61301.445353301,38549476.2821,556,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2009
"515",2011,1187.44887543314,33393469.1179,0.000291119966504204,61301.445353301,44910115.079,490,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2010
"515",2012,2397.19806197662,43061053.7435,0.000291119966504204,61301.445353301,29644002.47,439,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2011
"515",2013,896.864725608981,26350421.5476,0.000207937839240817,73093.0229214,6686506.1673,333,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2012
"515",2014,942.970023489768,13975320.0811,0.000207937839240817,73093.0229214,7921755.3377,248,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2013
"515",2015,905.772204106697,14908088.7559,0.000207937839240817,73093.0229214,5342032.3121,231,194946385.5654,3565,70,62,"Broadcasting (except Internet)","51",515,NA,"NA","NA",2014
"516",2008,NA,NA,NA,NA,1367563.6815,20,4837882.601,50,101,101,NA,"51",516,NA,"NA","NA",2007
"516",2009,NA,NA,NA,NA,1074114.1107,12,4837882.601,50,101,101,NA,"51",516,NA,"NA","NA",2008
"516",2010,NA,NA,NA,NA,1143580.8399,8,4837882.601,50,101,101,NA,"51",516,NA,"NA","NA",2009
"516",2011,NA,NA,NA,NA,488198.375,4,4837882.601,50,101,101,NA,"51",516,NA,"NA","NA",2010
"516",2012,NA,NA,NA,NA,764425.5939,6,4837882.601,50,101,101,NA,"51",516,NA,"NA","NA",2011
"517",2008,367.381640473959,3746504627.7203,0.00762843004576782,60272.9799447319,5268357026.6803,15277,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2007
"517",2009,378.883055015819,5294481197.8333,0.00762843004576782,60272.9799447319,6482255965.8325,17103,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2008
"517",2010,391.664159586809,5776696804.0628,0.00762843004576782,60272.9799447319,6193087211.8743,16177,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2009
"517",2011,377.526820060972,7307205783.9474,0.00762843004576782,60272.9799447319,4450439726.1051,15825,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2010
"517",2012,411.576390732543,6654265425.792,0.00762843004576782,60272.9799447319,3832415335.5519,13910,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2011
"517",2013,336.642111935605,5934806298.6493,0.0108776990037928,66899.6012220728,2739510540.9806,11573,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2012
"517",2014,253.670515124539,4565200844.4355,0.0108776990037928,66899.6012220728,1737101724.989,11682,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2013
"517",2015,288.819747987002,4380395248.4321,0.0108776990037928,66899.6012220728,1234356897.3545,9213,31937524429.3682,110760,10,14,"Telecommunications","51",517,NA,"NA","NA",2014
"518",2008,369.772264073266,343973402.9884,0.00516074778878841,67121.3919810231,228119977.8341,728,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2007
"518",2009,454.786706231909,305530151.6459,0.00516074778878841,67121.3919810231,289637044.1669,707,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2008
"518",2010,431.400012083769,301330117.0211,0.00516074778878841,67121.3919810231,230473282.4474,674,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2009
"518",2011,422.940121575315,259298734.2601,0.00516074778878841,67121.3919810231,291537934.5608,638,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2010
"518",2012,415.347831607043,246116647.9184,0.00516074778878841,67121.3919810231,236923365.7433,507,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2011
"518",2013,728.073686769568,231703157.5117,0.00214551353733182,82699.4269052886,116922610.6919,360,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2012
"518",2014,640.67407680185,188770025.1881,0.00214551353733182,82699.4269052886,114375145.0425,344,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2013
"518",2015,521.174846245925,213288776.8251,0.00214551353733182,82699.4269052886,96955106.5172,270,1604944467.0041,4228,42,59,"Data Processing, Hosting, and Related Services","51",518,NA,"NA","NA",2014
"519",2008,1331.67910724872,148943027.2953,0.003978344593425,81275.2573864655,160152033.3429,588,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2007
"519",2009,1339.07060356829,188529564.9623,0.003978344593425,81275.2573864655,170665284.7775,554,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2008
"519",2010,1602.4203833509,144141379.9175,0.003978344593425,81275.2573864655,198855709.4545,607,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2009
"519",2011,1009.70307751778,202969678.3356,0.003978344593425,81275.2573864655,180478970.7101,683,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2010
"519",2012,659.587461018623,192403059.0986,0.003978344593425,81275.2573864655,73378520.7198,603,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2011
"519",2013,860.875263338679,149376386.8896,0.00158866452351227,152000.90668911,91687536.2981,496,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2012
"519",2014,676.235322587658,119856227.3364,0.00158866452351227,152000.90668911,115943321.2527,487,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2013
"519",2015,759.645643765603,104822036.3778,0.00158866452351227,152000.90668911,43274161.1531,453,1034435537.7087,4471,48,57,"Other Information Services","51",519,NA,"NA","NA",2014
"521",2008,10000,17752,3.94778393043788e-07,70239.1144685762,16192.5596,1,63810.5596,5,108,107.5,"Monetary Authorities-Central Bank","52",521,NA,"NA","NA",2007
"521",2009,10000,16192.5596,3.94778393043788e-07,70239.1144685762,26990,2,63810.5596,5,108,107.5,"Monetary Authorities-Central Bank","52",521,NA,"NA","NA",2008
"521",2011,NA,NA,NA,NA,16128,1,63810.5596,5,108,107.5,"Monetary Authorities-Central Bank","52",521,NA,"NA","NA",2010
"521",2014,NA,NA,NA,NA,4500,1,63810.5596,5,108,107.5,"Monetary Authorities-Central Bank","52",521,NA,"NA","NA",2013
"522",2008,5209.82189348025,9089194.3139,6.76610150348918e-06,55152.9143906604,10932165.2055,229,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2007
"522",2009,4117.89867173048,12232267.9851,6.76610150348918e-06,55152.9143906604,10532508.6481,118,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2008
"522",2010,4469.00356225849,11049593.9786,6.76610150348918e-06,55152.9143906604,8010564.1131,197,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2009
"522",2011,4894.53357159607,9377116.3182,6.76610150348918e-06,55152.9143906604,11984267.465,76,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2010
"522",2012,3211.64055578678,11653032.6816,6.76610150348918e-06,55152.9143906604,304361.4102,13,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2011
"522",2013,5004.65770954634,4287149.3741,3.91451994908558e-06,65423.1415667058,4974722.85,16,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2012
"522",2014,8190.70912791674,3649981.7475,3.91451994908558e-06,65423.1415667058,5047116.7675,19,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2013
"522",2015,7725.09741082237,4645315.41,3.91451994908558e-06,65423.1415667058,4255221.8925,10,56040928.3519,678,82,82,"Credit Intermediation and Related Activities","52",522,NA,"NA","NA",2014
"523",2008,9212.88254182926,19727865.7603,3.22610120983184e-05,187933.88969562,44034368.162,471,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2007
"523",2009,5754.19178867613,57772991.2737,3.22610120983184e-05,187933.88969562,1071936193.997,3282,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2008
"523",2010,9733.33367340064,927756355.1804,3.22610120983184e-05,187933.88969562,1085338079.2229,5517,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2009
"523",2011,9708.07456167748,1102569526.5558,3.22610120983184e-05,187933.88969562,698222532.905,5436,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2010
"523",2012,9532.9651276663,816033146.4569,3.22610120983184e-05,187933.88969562,464339220.1004,1205,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2011
"523",2013,9559.15422072096,479458049.1194,0.000930167800151341,186404.759849395,350036126.57,337,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2012
"523",2014,9845.25840807588,356807518.81,0.000930167800151341,186404.759849395,14584953.71,79,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2013
"523",2015,2274.89508504691,21563857.47,0.000930167800151341,186404.759849395,10755125.5662,36,3739246600.2335,16363,32,37,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","52",523,NA,"NA","NA",2014
"524",2008,3057.60591186484,8364672526.9619,0.00501033151455306,63490.3904834488,1345392235.7275,47,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2007
"524",2009,3000.24348011744,8463634872.5916,0.00501033151455306,63490.3904834488,452072840.3697,58,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2008
"524",2010,3025.06717245307,9512969527.7065,0.00501033151455306,63490.3904834488,533523805.5858,77,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2009
"524",2011,2922.58339856004,10031875052.2613,0.00501033151455306,63490.3904834488,668493708.4707,73,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2010
"524",2012,2887.27093550653,9933914245.1808,0.00501033151455306,63490.3904834488,175577365.7707,49,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2011
"524",2013,2941.35560301174,10133667905.5107,0.00526342790909693,73417.7611894313,174262669.1038,60,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2012
"524",2014,2396.90629727183,10200409030.0529,0.00526342790909693,73417.7611894313,333912487.8799,68,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2013
"524",2015,2322.80029935438,10802711201.2274,0.00526342790909693,73417.7611894313,93841453.3606,48,3777076566.2687,480,31,87,"Insurance Carriers and Related Activities","52",524,NA,"NA","NA",2014
"525",2008,NA,NA,NA,NA,72300,2,13054674.0125,60,97,99,"Funds, Trusts, and Other Financial Vehicles","52",525,NA,"NA","NA",2007
"525",2009,NA,NA,NA,NA,180634.0176,5,13054674.0125,60,97,99,"Funds, Trusts, and Other Financial Vehicles","52",525,NA,"NA","NA",2008
"525",2010,NA,NA,NA,NA,5652225.1994,22,13054674.0125,60,97,99,"Funds, Trusts, and Other Financial Vehicles","52",525,NA,"NA","NA",2009
