"EntityID","fiscal_year","EntityText","EntityCategory","EntitySizeCode","EntitySizeText","UnknownCompany","IsEntityAbove2018constant10ThousandThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","Action_Obligation_Then_Year","ObligatedAmountIsSmall","MajorityNotSmall","ObligatedAmount_OMB20_GDP20","NumberOfActions","first_year_2018T","last_year_2018T","active_2007_to_2016","first_year","first_graduate"
"203511",2007,"062527895","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,32052,20311,0,39830.9929166149,4,2007,2007,1,2007,NA
"361924",2007,"257513622","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2010,2,2007,NA
"194215",2007,"061958005","PDuns-1","M","Medium Vendor",NA,1,1,0,24380,NA,NA,30297.0050950665,3,2007,2011,3,2007,2011
"413605",2007,"557272614","PDuns-1","S","Always Small Vendor",NA,1,1,0,25613.0803,25613.0803,0,31829.3529265565,10,2007,2009,3,2006,NA
"76902",2007,"006406784","PDuns-1","S","Always Small Vendor",NA,1,1,0,17850,17850,0,22182.179694296,1,2007,2007,1,2007,NA
"622787",2007,"960744803","PDuns-1","S","Always Small Vendor",NA,1,1,0,24348.75,24348.75,0,30258.1707468622,9,2007,2017,4,2007,NA
"28636",2007,"025974361","PDuns-1","S","Always Small Vendor",NA,1,1,0,10070,10070,0,12513.9803653535,1,2007,2007,1,2007,NA
"408384",2007,"186184029","PDuns-1","S","Always Small Vendor",NA,1,1,0,77931,77931,0,96844.7868770971,1,2007,2020,10,2007,2015
"296498",2007,"126391924","PDuns-1","S","Always Small Vendor",NA,1,1,0,17987,17987,0,22352.4294768237,1,2007,2017,9,2007,NA
"101236",2007,"014103910","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2020,3,2007,NA
"510259",2007,"807812383","PDuns-1","S","Always Small Vendor",NA,1,1,0,747181.2725,747181.2725,0,928521.526655897,3,2007,2012,5,2004,2005
"634221",2007,"838192433","PDuns-1","S","Always Small Vendor",NA,1,1,0,889457.3125,889457.3125,0,1105327.83956754,3,2007,2020,10,2007,NA
"460082",2007,"622025682","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,1,2007,2009,2,2007,NA
"32281",2007,"041306952","PDuns-1","S","Always Small Vendor",NA,1,1,0,114771,114771,0,142625.823288182,8,2007,2020,4,2007,NA
"494200",2007,"537284866","PDuns-1","M","Medium Vendor",NA,1,1,1,9070.1699,NA,NA,11271.4923574003,1,2007,2007,1,2007,NA
"153391",2007,"008928319","PDuns-1","M","Medium Vendor",NA,1,1,0,10006,NA,NA,12434.4476202311,1,2007,2007,1,2007,NA
"555081",2007,"787886485","PDuns-1","S","Always Small Vendor",NA,1,1,0,15156,15156,0,18834.3482042997,22,2007,2007,1,2007,NA
"563791",2007,"788346901","PDuns-1","M","Medium Vendor",NA,1,1,0,762500,NA,NA,947558.096184914,1,2007,2019,4,2007,NA
"111186",2007,"014603455","PDuns-1","S","Always Small Vendor",NA,1,1,0,17675,17675,0,21964.7073443519,2,2007,2007,1,2007,NA
"508064",2007,"625194159","PDuns-1","S","Always Small Vendor",NA,1,1,0,28500,28500,0,35416.9255623214,2,2007,2016,7,2006,NA
"433152",2007,"607440443","PDuns-1","S","Always Small Vendor",NA,1,1,0,18566,18566,0,23071.9522803529,3,2007,2007,1,2004,NA
"190525",2007,"090734112","PDuns-1","S","Always Small Vendor",NA,1,1,0,16465,16465,0,20461.0413818814,2,2007,2007,1,2007,NA
"182527",2007,"061196564","PDuns-1","S","Always Small Vendor",NA,1,1,0,10113,10113,0,12567.4164284827,1,2007,2007,1,2007,NA
"15854",2007,"009136896","PDuns-1","S","Always Small Vendor",NA,1,1,0,59953.3008,59953.3008,0,74503.9154964583,4,2007,2010,4,2007,NA
"309641",2007,"127400075","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2007,1,2007,NA
"476207",2007,"362810496","PDuns-1","S","Always Small Vendor",NA,1,1,0,98960,98960,0,122977.50714552,1,2007,2011,5,2007,NA
"584171",2007,"805775637","PDuns-1","N","Sometimes Small Vendor",NA,1,NA,NA,0,0,0,0,1,2007,2009,3,2007,2009
"26137",2007,"040880150","PDuns-1","S","Always Small Vendor",NA,1,1,0,11750,11750,0,14601.7149248167,1,2007,2008,2,2007,NA
"412849",2007,"186546438","PDuns-1","S","Always Small Vendor",NA,1,1,0,13971.8296,13971.8296,0,17362.7806636013,2,2007,2007,1,2007,NA
"565947",2007,"881608855","PDuns-1","M","Medium Vendor",NA,1,1,1,64316,NA,NA,79925.4380514478,2,2007,2009,3,2007,NA
"348235",2007,"136561516","PDuns-1","S","Always Small Vendor",NA,1,1,0,6600,6600,0,8201.81434074811,1,2007,2014,8,2005,NA
"92203",2007,"017933953","PDuns-1","S","Always Small Vendor",NA,1,1,0,13604,13604,0,16905.6791350814,1,2007,2007,1,2007,NA
"578672",2007,"796932551","PDuns-1","S","Always Small Vendor",NA,1,1,0,10826,10826,0,13453.460917112,1,2007,2007,1,2007,NA
"495314",2007,"612529474","PDuns-1","M","Medium Vendor",NA,1,1,0,90397,NA,NA,112336.274387971,1,2007,2009,3,2007,NA
"173861",2007,"068673628","PDuns-1","S","Always Small Vendor",NA,1,1,0,13395,13395,0,16645.955014291,1,2007,2007,1,2007,NA
"495865",2007,"799923453","PDuns-1","S","Always Small Vendor",NA,1,1,0,385379,385379,0,478910.152851995,2,2007,2013,7,2007,2013
"494927",2007,"624024449","PDuns-1","S","Always Small Vendor",NA,1,1,0,186432,186432,0,231678.886541568,1,2007,2010,3,2007,NA
"92977",2007,"006961171","PDuns-2+","N","Sometimes Small Vendor",NA,1,1,0,68620.0691,64620.0691,0,85274.1010314403,5,2007,2015,4,2007,2008
"412151",2007,"605941660","PDuns-1","S","Always Small Vendor",NA,1,1,0,5350,5350,0,6648.44041257612,2,2007,2013,4,2006,NA
"481751",2007,"623522476","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,34404,24868,0,42753.8212998633,4,2007,2014,3,2006,2008
"521523",2007,"614870181","PDuns-1","S","Always Small Vendor",NA,1,1,0,34767.6992,34767.6992,0,43205.7899838449,3,2007,2007,1,2007,NA
"3358",2007,"023111511","PDuns-1","S","Always Small Vendor",NA,1,1,0,38366,38366,0,47677.3953025972,2,2007,2008,2,2007,NA
"501207",2007,"784429933","PDuns-1","S","Always Small Vendor",NA,1,1,0,38001,38001,0,47223.810115571,2,2007,2007,1,2007,NA
"443900",2007,"780311606","PDuns-1","S","Always Small Vendor",NA,1,1,0,9762.5,9762.5,0,12131.8503790232,1,2007,2018,3,2006,NA
"528559",2007,"786106885","PDuns-1","S","Always Small Vendor",NA,1,1,0,180700,180700,0,224555.735056543,4,2007,2016,10,2007,NA
"328437",2007,"147596519","PDuns-1","M","Medium Vendor",NA,1,1,0,125000,NA,NA,155337.392817199,2,2007,2010,4,2007,NA
"9263",2007,"024056462","PDuns-1","M","Medium Vendor",NA,1,1,0,10080,NA,NA,12526.4073567789,1,2007,2018,10,2006,NA
"537707",2007,"766278063","PDuns-1","M","Medium Vendor",NA,1,1,1,143261.0996,NA,NA,178030.445631913,3,2007,2020,10,2004,2011
"453858",2007,"780985672","PDuns-1","S","Always Small Vendor",NA,1,1,0,60010,60010,0,74574.3755436809,1,2007,2007,1,2007,NA
"504664",2007,"784692118","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,4,2007,2007,1,2007,NA
"554419",2007,"787857833","PDuns-1","S","Always Small Vendor",NA,1,1,0,60000,60000,0,74561.9485522555,3,2007,2014,3,2007,NA
"82351",2007,"053414892","PDuns-1","S","Always Small Vendor",NA,1,1,0,12896.0498,12896.0498,0,16025.9100285821,24,2007,2010,2,2005,NA
"248841",2007,"114731156","PDuns-1","S","Always Small Vendor",NA,1,1,0,28080,28080,0,34894.9919224556,1,2007,2007,1,2007,NA
"312122",2007,"133684774","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2020,9,2007,NA
"88232",2007,"006868418","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2017,4,2007,NA
"204890",2007,"111301227","PDuns-1","S","Always Small Vendor",NA,1,1,0,9600,9600,0,11929.9117683609,10,2007,2007,1,2004,NA
"619864",2007,"867436792","PDuns-1","S","Always Small Vendor",NA,1,1,0,66800,66800,0,83012.3027215111,1,2007,2007,1,2007,NA
"539774",2007,"793865796","PDuns-1","S","Always Small Vendor",NA,1,1,0,11988,11988,0,14897.4773207406,1,2007,2007,1,2007,NA
"523755",2007,"785651386","PDuns-1","S","Always Small Vendor",NA,1,1,0,45920,45920,0,57064.7446253262,4,2007,2008,2,2007,NA
"327703",2007,"179732169","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,2,2007,2008,2,2007,NA
"191974",2007,"090911132","PDuns-1","S","Always Small Vendor",NA,1,1,0,16352,16352,0,20320.6163787747,10,2007,2013,4,2005,NA
"427454",2007,"619143717","PDuns-1","M","Medium Vendor",NA,1,1,0,54256.7612,NA,NA,67424.8306201069,2,2007,2009,3,2007,NA
"295339",2007,"140388815","PDuns-2+","S","Always Small Vendor",NA,1,1,0,8171683,8171683,0,10154943.457189,6,2007,2020,10,2007,NA
"502106",2007,"800148590","PDuns-1","S","Always Small Vendor",NA,1,1,0,17542.75,17542.75,0,21800.3603827513,3,2007,2014,6,2007,NA
"531196",2007,"627505352","PDuns-1","S","Always Small Vendor",NA,1,1,0,19500,19500,0,24232.633279483,1,2007,2007,1,2007,NA
"400883",2007,"185552395","PDuns-1","S","Always Small Vendor",NA,1,1,0,9816,9816,0,12198.334783149,1,2007,2007,1,2007,NA
"188757",2007,"061579496","PDuns-1","S","Always Small Vendor",NA,1,1,0,16490,16490,0,20492.1088604449,2,2007,2013,3,2006,NA
"339137",2007,"181061966","PDuns-1","S","Always Small Vendor",NA,1,1,0,63559,63559,0,78984.7148005468,3,2007,2011,4,2007,NA
"124879",2007,"056921992","PDuns-1","S","Always Small Vendor",NA,1,1,0,10195,10195,0,12669.3177581707,2,2007,2018,8,2006,NA
"61274",2007,"002469265","PDuns-1","S","Always Small Vendor",NA,1,1,0,19387,19387,0,24092.2082763763,4,2007,2011,3,2007,NA
"530593",2007,"808275510","PDuns-1","S","Always Small Vendor",NA,1,1,0,74854.9221,74854.9221,0,93022.1475083882,12,2007,2011,5,2007,NA
"398015",2007,"556071947","PDuns-1","S","Always Small Vendor",NA,1,1,0,23705,23705,0,29458.1831738536,3,2007,2019,9,2007,NA
"505323",2007,"791048858","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,266938.9531,6490,1,331724.808127252,2,2007,2007,1,2007,2007
"685743",2007,"965498876","PDuns-1","S","Always Small Vendor",NA,1,1,0,10880,10880,0,13520.566670809,1,2007,2019,2,2005,NA
"285075",2007,"166792452","PDuns-1","S","Always Small Vendor",NA,1,1,0,20028,20028,0,24888.7784267429,1,2007,2007,1,2007,NA
"147041",2007,"073802704","PDuns-1","S","Always Small Vendor",NA,1,1,0,144622,144622,0,179721.635392072,5,2007,2008,2,2007,NA
"304254",2007,"168024318","PDuns-1","S","Always Small Vendor",NA,1,1,0,50000,50000,0,62134.9571268796,1,2007,2008,2,2007,NA
"50837",2007,"027544931","PDuns-1","S","Always Small Vendor",NA,1,1,0,26231.0391,26231.0391,0,32597.28979744,1,2007,2007,1,2007,NA
"427841",2007,"606955644","PDuns-1","S","Always Small Vendor",NA,1,1,0,455168.0898,455168.0898,0,565636.994904934,8,2007,2011,5,2007,NA
"159064",2007,"088154356","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2010,2,2007,NA
"512753",2007,"785070389","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,28800,28800,0,35789.7353050826,0,2007,2007,1,2007,NA
"514096",2007,"791450799","PDuns-1","S","Always Small Vendor",NA,1,1,0,22500,22500,0,27960.7307070958,1,2007,2007,1,2007,NA
"351730",2007,"173063210","PDuns-1","S","Always Small Vendor",NA,1,1,0,30780,30780,0,38250.2796073071,1,2007,2007,1,2007,NA
"200163",2007,"101934631","PDuns-1","S","Always Small Vendor",NA,1,1,0,185103.9004,185103.9004,0,230028.458307444,3,2007,2007,1,2007,NA
"600417",2007,"806684143","PDuns-1","S","Always Small Vendor",NA,1,1,0,15488,15488,0,19246.9243196222,1,2007,2008,2,2007,NA
"430371",2007,"619368694","PDuns-1","S","Always Small Vendor",NA,1,1,0,28900,28900,0,35914.0052193364,11,2007,2008,2,2006,NA
"81747",2007,"029841319","PDuns-1","S","Always Small Vendor",NA,1,1,0,14129,14129,0,17558.0961849136,2,2007,2007,1,2004,NA
"450256",2007,"189403491","PDuns-1","S","Always Small Vendor",NA,1,1,0,16677,16677,0,20724.4936000994,3,2007,2007,1,2007,NA
"155427",2007,"067175989","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,38491.5,27991.5,0,47833.3540449857,3,2007,2007,1,2007,NA
"449869",2007,"780593252","PDuns-1","S","Always Small Vendor",NA,1,1,0,47420,47420,0,58928.7933391326,7,2007,2010,4,2006,NA
"410432",2007,"627853401","PDuns-1","S","Always Small Vendor",NA,1,1,0,14518,14518,0,18041.5061513608,1,2007,2008,2,2007,NA
"389719",2007,"198360096","PDuns-1","S","Always Small Vendor",NA,1,1,0,1299962.5,1299962.5,0,1615462.28408102,1,2007,2008,2,2007,NA
"344175",2007,"142879282","PDuns-1","S","Always Small Vendor",NA,1,1,0,547985,547985,0,680980.489623462,3,2007,2015,9,2007,NA
"109714",2007,"003983459","PDuns-1","S","Always Small Vendor",NA,1,1,0,13440,13440,0,16701.8764757052,2,2007,2020,3,2007,NA
"440419",2007,"188536911","PDuns-1","S","Always Small Vendor",NA,1,1,0,23220,23220,0,28855.4740897229,1,2007,2013,5,2007,NA
"462280",2007,"361345804","PDuns-1","S","Always Small Vendor",NA,1,1,0,30637.5,30637.5,0,38073.1949794955,2,2007,2020,8,2003,NA
"466931",2007,"610314994","PDuns-1","S","Always Small Vendor",NA,1,1,0,102951.0386,102951.0386,0,127937.167391575,95,2007,2019,9,2006,NA
"166460",2007,"075010132","PDuns-1","S","Always Small Vendor",NA,1,1,0,23418,23418,0,29101.5285199453,1,2007,2008,2,2007,NA
"256801",2007,"122521631","PDuns-1","S","Always Small Vendor",NA,1,1,0,10560,10560,0,13122.902945197,1,2007,2007,1,2002,NA
"134666",2007,"078551272","PDuns-1","M","Medium Vendor",NA,1,1,0,8400,NA,NA,10438.6727973158,1,2007,2017,7,2006,NA
"561253",2007,"788241029","PDuns-1","S","Always Small Vendor",NA,1,1,0,50000,50000,0,62134.9571268796,2,2007,2008,2,2007,NA
"2183",2007,"022771641","PDuns-1","S","Always Small Vendor",NA,1,1,0,21597,21597,0,26838.5733813844,1,2007,2008,2,2007,NA
"335977",2007,"129301789","PDuns-1","S","Always Small Vendor",NA,1,1,0,18892.8496,18892.8496,0,23478.1279980117,1,2007,2018,3,2004,NA
"262129",2007,"131092582","PDuns-1","S","Always Small Vendor",NA,1,1,0,13168.32,13168.32,0,16364.2599726606,3,2007,2007,1,2004,NA
"488442",2007,"623800682","PDuns-1","S","Always Small Vendor",NA,1,1,0,32086,32086,0,39873.2446874612,2,2007,2017,8,2007,NA
"487148",2007,"790112960","PDuns-1","S","Always Small Vendor",NA,1,1,0,37262,37262,0,46305.4554492357,4,2007,2012,6,2007,NA
"465956",2007,"361592533","PDuns-1","S","Always Small Vendor",NA,1,1,0,9485,9485,0,11787.0013669691,1,2007,2009,3,2005,NA
"148684",2007,"073918273","PDuns-1","S","Always Small Vendor",NA,1,1,1,10020,10020,0,12451.8454082267,1,2007,2010,2,2007,NA
"500763",2007,"800117439","PDuns-1","S","Always Small Vendor",NA,1,1,0,0,0,0,0,1,2007,2011,4,2007,NA
"155929",2007,"059246173","PDuns-1","S","Always Small Vendor",NA,1,1,0,85000,85000,0,105629.427115695,4,2007,2020,10,2007,2010
"113682",2007,"045777526","PDuns-1","S","Always Small Vendor",NA,1,1,0,1521.96,1521.96,0,1891.33838697651,3,2007,2008,2,2005,NA
"228552",2007,"094468977","PDuns-1","S","Always Small Vendor",NA,1,1,0,12500,12500,0,15533.7392817199,1,2007,2010,3,2007,NA
"579461",2007,"805616252","PDuns-1","S","Always Small Vendor",NA,1,1,0,15000,15000,0,18640.4871380639,1,2007,2008,2,2007,NA
"56470",2007,"005716691","PDuns-1","M","Medium Vendor",NA,1,1,0,22227,NA,NA,27621.4738411831,1,2007,2008,2,2007,NA
"243594",2007,"105504299","PDuns-1","S","Always Small Vendor",NA,1,1,0,14652,14652,0,18208.0278364608,1,2007,2011,5,2007,NA
"417463",2007,"631040714","PDuns-1","M","Medium Vendor",NA,1,1,1,20410,NA,NA,25363.4894991922,37,2007,2009,3,2005,NA
"179988",2007,"089977441","PDuns-1","S","Always Small Vendor",NA,1,1,0,18950,18950,0,23549.1487510874,1,2007,2008,2,2007,NA
"47463",2007,"027399575","PDuns-1","S","Always Small Vendor",NA,1,1,0,39979,39979,0,49681.8690195104,1,2007,2007,1,2003,NA
"57454",2007,"005793005","PDuns-1","S","Always Small Vendor",NA,1,1,0,115743,115743,0,143833.726854728,2,2007,2008,2,2007,NA
"606012",2007,"798861220","PDuns-1","S","Always Small Vendor",NA,1,1,0,11841.25,11841.25,0,14715.1112215733,1,2007,2017,1,2007,NA
"471932",2007,"789048043","PDuns-1","S","Always Small Vendor",NA,1,1,0,28744,28744,0,35720.1441531005,2,2007,2007,1,2007,NA
"466817",2007,"788733405","PDuns-1","S","Always Small Vendor",NA,1,1,0,1670675.0625,1670675.0625,0,2076146.46762769,7,2007,2012,4,2007,NA
"215315",2007,"112122874","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,18040,13915,0,22418.2925313782,9,2007,2017,4,2002,2008
"476030",2007,"789377442","PDuns-1","S","Always Small Vendor",NA,1,1,0,966200,966200,0,1200695.91151982,1,2007,2017,8,2007,NA
"385160",2007,"150973972","PDuns-1","S","Always Small Vendor",NA,1,1,0,4530,4530,0,5629.42711569529,2,2007,2010,4,2002,NA
"674485",2007,"969940410","PDuns-1","S","Always Small Vendor",NA,1,1,0,26160,26160,0,32509.0095687834,1,2007,2011,2,2007,NA
"626023",2007,"868293510","PDuns-1","S","Always Small Vendor",NA,1,1,0,14499,14499,0,18017.8948676525,2,2007,2020,10,2007,NA
"295783",2007,"145962911","PDuns-1","S","Always Small Vendor",NA,1,1,0,491875,491875,0,611252.640735678,22,2007,2007,1,2004,NA
"583689",2007,"828992339","PDuns-1","S","Always Small Vendor",NA,1,1,0,11756,11756,0,14609.1711196719,1,2007,2007,1,2000,NA
"432530",2007,"607392651","PDuns-1","S","Always Small Vendor",NA,1,1,0,10950,10950,0,13607.5556107866,1,2007,2017,1,2007,NA
"336713",2007,"142597066","PDuns-1","S","Always Small Vendor",NA,1,1,0,90500.3125,90500.3125,0,112464.660743134,3,2007,2013,7,2007,NA
"25166",2007,"032634144","PDuns-1","S","Always Small Vendor",NA,1,1,0,15611,15611,0,19399.7763141543,1,2007,2007,1,2005,2006
"247470",2007,"121823491","PDuns-1","S","Always Small Vendor",NA,1,1,0,481130,481130,0,597899.838449111,5,2007,2015,9,2007,NA
"605258",2007,"833541811","PDuns-1","S","Always Small Vendor",NA,1,1,0,39190,39190,0,48701.3793960482,2,2007,2007,1,2006,NA
"339581",2007,"181095449","PDuns-1","S","Always Small Vendor",NA,1,1,0,12720,12720,0,15807.1330930782,2,2007,2007,1,2007,NA
"509187",2007,"784920790","PDuns-1","S","Always Small Vendor",NA,1,1,0,50000,50000,0,62134.9571268796,1,2007,2015,6,2007,NA
"112001",2007,"007666985","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2007,1,2007,NA
"243866",2007,"095857561","PDuns-1","S","Always Small Vendor",NA,1,1,0,20925,20925,0,26003.4795575991,4,2007,2007,1,2007,NA
"525591",2007,"801382891","PDuns-1","S","Always Small Vendor",NA,1,1,0,22200,22200,0,27587.9209643345,1,2007,2020,10,2007,NA
"476899",2007,"362881711","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,28492.7002,5362.7002,1,35407.8541071207,5,2007,2012,6,2007,2007
"166180",2007,"074991340","PDuns-1","S","Always Small Vendor",NA,1,1,0,16000,16000,0,19883.1862806015,1,2007,2020,8,2007,NA
"538151",2007,"831107271","PDuns-1","S","Always Small Vendor",NA,1,1,0,99832,99832,0,124061.140797813,1,2007,2020,8,2007,NA
"116320",2007,"004160750","PDuns-1","S","Always Small Vendor",NA,1,1,0,1e+05,1e+05,0,124269.914253759,2,2007,2015,4,2007,NA
"506966",2007,"784771391","PDuns-1","S","Always Small Vendor",NA,1,1,0,3250680.0313,3250680.0313,0,4039617.28756058,6,2007,2012,6,2007,NA
"295047",2007,"132394383","PDuns-1","S","Always Small Vendor",NA,1,1,0,56815,56815,0,70603.9517832733,1,2007,2007,1,2007,NA
"348469",2007,"148398378","PDuns-1","S","Always Small Vendor",NA,1,1,0,37904,37904,0,47103.2682987449,2,2007,2014,8,2007,NA
"168971",2007,"088988407","PDuns-1","S","Always Small Vendor",NA,1,1,0,23927,23927,0,29734.062383497,2,2007,2010,4,2007,2010
"330666",2007,"156895815","PDuns-1","S","Always Small Vendor",NA,1,1,0,25377.24,25377.24,0,31536.2743879707,2,2007,2008,2,2004,NA
"38043",2007,"005078951","PDuns-1","S","Always Small Vendor",NA,1,1,0,43369,43369,0,53894.6191127128,3,2007,2019,10,2007,NA
"201400",2007,"077489586","PDuns-1","S","Always Small Vendor",NA,1,1,0,14302,14302,0,17773.0831365726,2,2007,2014,2,2007,NA
"299876",2007,"167528160","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2020,10,2007,NA
"472515",2007,"362321135","PDuns-1","S","Always Small Vendor",NA,1,1,0,248578,248578,0,308907.667453709,1,2007,2010,4,2006,NA
"289104",2007,"085224855","PDuns-1","S","Always Small Vendor",NA,1,1,0,76333,76333,0,94858.953647322,3,2007,2007,1,2007,NA
"168374",2007,"060189149","PDuns-1","S","Always Small Vendor",NA,1,1,0,93864.8999,93864.8999,0,116645.830620107,5,2007,2020,5,2007,NA
"60011",2007,"005866673","PDuns-1","S","Always Small Vendor",NA,1,1,0,47481,47481,0,59004.5979868274,1,2007,2007,1,2005,NA
"560345",2007,"788190143","PDuns-1","S","Always Small Vendor",NA,1,1,0,24960,24960,0,31017.7705977383,1,2007,2015,6,2007,NA
"318911",2007,"191915482","PDuns-1","M","Medium Vendor",NA,1,1,0,1096400,NA,NA,1362495.33987822,1,2007,2011,5,2007,NA
"426557",2007,"436270821","PDuns-1","M","Medium Vendor",NA,1,1,1,1490.99,NA,NA,1852.85199453212,14,2007,2007,1,2007,NA
"533476",2007,"786511027","PDuns-1","M","Medium Vendor",NA,1,1,0,82415,NA,NA,102417.049832236,1,2007,2020,7,2007,2010
"528252",2007,"786097365","PDuns-1","S","Always Small Vendor",NA,1,1,0,18675,18675,0,23207.4064868895,1,2007,2007,1,2007,NA
"370456",2007,"197228927","PDuns-1","S","Always Small Vendor",NA,1,1,0,6500,6500,0,8077.54442649435,1,2007,2009,2,2007,NA
"123952",2007,"037930588","PDuns-1","S","Always Small Vendor",NA,1,1,0,143439.6596,143439.6596,0,178252.341990804,44,2007,2007,1,2006,NA
"451847",2007,"621495485","PDuns-1","M","Medium Vendor",NA,1,1,0,103125,NA,NA,128153.349074189,3,2007,2019,7,2007,NA
"470979",2007,"788994999","PDuns-1","S","Always Small Vendor",NA,1,1,0,9400,9400,0,11681.3719398534,1,2007,2015,3,2007,NA
"504569",2007,"800228707","PDuns-1","M","Medium Vendor",NA,1,1,0,25000,NA,NA,31067.4785634398,1,2007,2008,2,2007,NA
"599954",2007,"833150022","PDuns-1","N","Sometimes Small Vendor",NA,1,1,0,60878,45393,0,75653.0383994035,4,2007,2011,4,2007,NA
"420827",2007,"631431009","PDuns-1","M","Medium Vendor",NA,1,1,1,4325788,NA,NA,5375653.0383994,3,2007,2012,6,2007,NA
"15991",2007,"039983353","PDuns-1","S","Always Small Vendor",NA,1,NA,NA,0,0,0,0,0,2007,2010,2,2007,NA
"342583",2007,"142784052","PDuns-1","M","Medium Vendor",NA,1,NA,NA,0,NA,NA,0,0,2007,2008,2,2007,NA
"504994",2007,"784703196","PDuns-1","S","Always Small Vendor",NA,1,1,0,9625,9625,0,11960.9792469243,2,2007,2011,5,2007,NA
"168856",2007,"060243664","PDuns-1","S","Always Small Vendor",NA,1,1,0,-4673.4375,-4673.4375,0,-5807.67677395303,5,2007,2012,6,2007,2010
"601007",2007,"829452572","PDuns-1","S","Always Small Vendor",NA,1,1,0,17999,17999,0,22367.3418665341,1,2007,2009,3,2006,NA
"559560",2007,"847641446","PDuns-1","M","Medium Vendor",NA,1,1,0,0,NA,NA,0,1,2007,2020,10,2007,NA
"101179",2007,"055261650","PDuns-1","S","Always Small Vendor",NA,1,1,0,25800,25800,0,32061.6378774699,4,2007,2011,3,2007,NA
