"SimpleArea","ProductServiceOrRnDarea","ProductOrServiceCode","ProductOrServiceCodeText","MDAcat","Fiscal.Year","Action_Obligation"
"Products","Electronics & Communications","7010","ADPE SYSTEM CONFIGURATION","Other via Platform Portfolio",2020,8495608.7191
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",1994,189890
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",1996,312372
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",1997,31953
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",1998,76040
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",1999,77917
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2002,44955
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2004,355259
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2005,1643112
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2007,311255
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2008,798454.0898
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2009,481698.5801
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2010,234249.9087
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2011,147003.9209
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2012,1697560.4178
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2013,483.56
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2014,509668.39
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2015,402812.25
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2017,622361.9375
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2018,148050
"Products","Electronics & Communications","7020","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), ANALOG","Other via Platform Portfolio",2019,0
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",1990,90000
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",1996,249828
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",1997,2943070
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",1998,635892
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2000,878040
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2001,78960
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2002,938675
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2003,868519
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2004,527761
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2006,58376
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2007,27018.6904
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2008,52560.8897
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2009,4351550.5938
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2010,8540513.2488
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2011,914111.1533
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2012,59427.7516
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2013,185695.9317
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2014,-553051.3997
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2015,549928.3096
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2016,130829.5232
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2017,-17357.9995
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2018,1502531.7315
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2019,1418290.8516
"Products","Electronics & Communications","7021","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL","Other via Platform Portfolio",2020,100760
"Products","Electronics & Communications","7022","ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), HYBRID","Other via Platform Portfolio",2006,32245
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1990,225000
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1991,1925000
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1992,1407718
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1993,711170
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1994,410004
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1995,693499
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1996,3359921
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1997,357094
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1998,1965266
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",1999,4056988
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2000,226461
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2001,2016943
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2002,1848068
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2003,22776385
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2004,16419961
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2005,16563763
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2006,1591059.1016
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2007,1014755.9469
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2008,1520865.8594
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2009,681296.6683
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2010,2238486.2198
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2011,1463370.7392
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2012,4837959.2
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2013,1848258.1101
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2014,985098.49
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2015,233954.6191
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2016,-334166.8779
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2017,648662.2072
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2018,1167035.0513
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2019,5825049.7822
"Products","Electronics & Communications","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","Other via Platform Portfolio",2020,6504864.6955
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1990,912000
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1991,3985000
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1992,819148
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1993,5199818
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1994,2484534
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1995,13856462
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1996,7912593
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1997,7401069
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1998,1977838
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",1999,382459
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2000,1170737
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2001,1860649
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2002,7375578
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2003,5036347
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2004,4565506
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2005,2509633.8281
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2006,3633106
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2007,1591118.5
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2008,791688.017
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2009,1167628.775
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2010,2024738.6501
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2011,6725729.5302
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2012,11337023.2485
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2013,9233855.77
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2014,6943692.3148
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2015,1630003.8701
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2016,3820935.9112
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2017,5332478.3269
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2018,6774787.4942
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2019,8761241.3292
"Products","Electronics & Communications","7030","ADP SOFTWARE","Other via Platform Portfolio",2020,4982507.2736
"Products","Electronics & Communications","7035","ADP SUPPORT EQUIPMENT","Other via Platform Portfolio",1990,3213000
"Products","Electronics & Communications","7035","ADP SUPPORT EQUIPMENT","Other via Platform Portfolio",1991,23392348
"Products","Electronics & Communications","7035","ADP SUPPORT EQUIPMENT","Other via Platform Portfolio",1992,9370831
"Products","Electronics & Communications","7035","ADP SUPPORT EQUIPMENT","Other via Platform Portfolio",1993,3368998
