"Product or Service Code","Contracting Agency ID","Dollars Obligated"
"1940","1448","$1,575,598.49"
"1940","1450","$38,763.00"
"1940","1540","$155,945.42"
"1940","1700","$140,358,487.53"
"1940","1900","$397,646.96"
"1940","2100","$54,730,419.60"
"1940","3300","$52,000.00"
"1940","4732","$272,932.15"
"1940","5700","$1,395,363.20"
"1940","6800","$19,581.00"
"1940","7008","$19,500,093.10"
"1940","7009","$12,039.50"
"1940","7014","$3,162,353.25"
"1940","9763","($17,958.87)"
"1940","97AS","$47,208.00"
"1940","97ZS","$56,179,047.06"
"1945","12C2","$35,310.00"
"1945","1422","$58,716.00"
"1945","1443","$0.00"
"1945","1448","$24,281.80"
"1945","1700","$757,791.04"
"1945","2100","$1,476,423.18"
"1945","3300","$73,294.09"
"1945","4732","$0.00"
"1945","5700","$17,106.79"
"1945","7008","$10,216,686.16"
"1950","1425","$52,791.00"
"1950","1448","$27,772.50"
"1950","1700","$154,103.56"
"1950","2100","$798,981.97"
"1950","97AS","$123,776.61"
"1955","2100","$517,930.63"
"1990","12H2","$12,047.88"
"1990","1434","$294,456.60"
"1990","1443","$203,093.34"
"1990","1549","$430,289.00"
"1990","1560","$24,000.00"
"1990","1700","$55,736,146.82"
"1990","1900","$128,303.08"
"1990","2100","$29,967,621.27"
"1990","4732","$19,858.00"
"1990","5700","$21,606.04"
"1990","6938","$47,672.00"
"1990","7008","$19,255,885.82"
"1990","7014","$235,737.80"
"1990","8000","$13,761.00"
"1990","9763","($40,000.00)"
"1990","97ZS","$135,326.37"
"2010","1330","$282,663.94"
"2010","1443","$10,556.13"
"2010","1540","$90,085.95"
"2010","1544","$44,621.06"
"2010","1700","$183,181,984.19"
"2010","1900","$5,170,297.52"
"2010","2100","$2,233,987.70"
"2010","3300","$30,016.29"
"2010","5700","($16,655.21)"
"2010","6938","$421,744.83"
"2010","7008","$9,987,872.52"
"2010","7015","$15,456.61"
"2010","7200","($0.54)"
"2010","9763","$4,168,040.49"
"2010","97AS","$14,347,716.70"
"2010","97ZS","$25,659.44"
"2020","1425","$103,284.30"
"2020","1434","$13,900.00"
"2020","1443","$40,200.00"
"2020","1448","$36,625.00"
"2020","1549","$20,817.37"
"2020","3600","$15,280.00"
"2020","5700","$12,785.33"
"2020","7008","$56,086.50"
"2020","97AS","$898,513.29"
"2030","1700","$3,649,333.19"
"2030","2100","$634,986.00"
"2030","7008","$5,855,703.59"
"2030","9763","$0.00"
"2030","97AS","$5,544,985.84"
"2040","1330","($17,856.47)"
"2040","1443","$17,926.00"
"2040","1448","$76,166.43"
"2040","1700","$15,191,587.36"
"2040","2100","$161,088.00"
"2040","5700","$224,099.50"
"2040","6938","$0.00"
"2040","7008","$5,033,879.99"
"2040","9763","$0.00"
"2040","97AS","$26,198,395.81"
"2040","97ZS","$92,735.27"
"2050","1330","$4,869,633.84"
"2050","1443","$157,779.46"
"2050","1540","$2,324.99"
"2050","1700","$299,000.00"
"2050","2100","$211,454.80"
"2050","5700","$18,010.00"
"2050","6938","$0.00"
"2050","7008","$22,539,753.48"
"2050","97AS","$964.73"
"2060","1330","$285,359.38"
"2060","1425","$113,040.00"
"2060","1434","$357,097.89"
"2060","1443","$17,384.34"
"2060","1448","$2,659,378.52"
"2060","1700","$31,803.00"
"2090","12C2","$97,489.00"
"2090","12K3","$13,170.00"
"2090","1330","$420,543.05"
"2090","1434","$425,418.82"
"2090","1448","$15,884.00"
"2090","1544","$369,135.66"
"2090","1549","$14,128.00"
"2090","1700","$155,554,600.48"
"2090","1900","$117,435.69"
"2090","2100","$928,793.17"
"2090","3300","$44,784.63"
"2090","5700","$2,215,426.00"
"2090","6800","$16,336.00"
"2090","6938","$512,420.29"
"2090","7008","$32,202,610.63"
"2090","7014","$838,673.84"
"2090","7015","($350.00)"
"2090","9763","($1,659,620.75)"
"2090","97AS","$19,457,049.94"
"2090","97ZS","$3,672,982.15"
"2210","1524","$28,679.84"
"2210","1700","$52,000.00"
"2210","2100","$86,975.16"
"2210","6901","($3,653.00)"
"2220","1448","$42,000.00"
"2220","1700","$0.00"
"2220","2100","$0.00"
"2220","6901","$868,414.06"
"2220","6930","$126,300.00"
"2220","959P","$305,000.00"
"2220","9763","$0.00"
"2230","2100","$902,443.88"
"2230","3352","$3,650.00"
"2230","6925","$0.00"
"2230","97JC","$312,500.00"
"2240","1443","$335,348.00"
"2240","1524","$23,245.93"
"2240","1700","$17,445.00"
"2240","2100","$499,607.27"
"2240","6901","$0.00"
"2240","6930","$0.00"
"2240","97AS","$1,083.09"
"2250","1900","$0.00"
"2250","2100","$1,194,642.32"
"2250","6901","$943,953.66"
"2250","97AS","$88,726.99"
"2305","12C2","$1,179,734.79"
"2305","12D0","$1,057,840.00"
"2305","12H2","$211,385.76"
"2305","12K3","$456,739.79"
"2305","1422","$23,710.62"
"2305","1443","$57,990.32"
"2305","1448","$40,951.80"
"2305","1450","$202,116.00"
"2305","1540","$86,181.04"
"2305","1544","$35,380.55"
"2305","1700","$684,940.48"
"2305","1900","$3,050,660.54"
"2305","2100","$4,848,450.57"
"2305","3300","$47,496.08"
"2305","3355","$68,796.00"
"2305","3600","$689,458.11"
"2305","4732","$282,653.10"
"2305","5700","$1,653,905.43"
"2305","6920","$259,413.24"
"2305","6938","($78.77)"
"2305","7008","$265,994.58"
"2305","7013","$0.00"
"2305","7014","$252,639.95"
"2305","7022","($1,801.13)"
"2305","7523","$63,462.04"
"2305","7524","$37,840.83"
"2305","7527","$190,736.39"
"2305","7530","$2,091.00"
"2305","8000","($0.06)"
"2305","8900","$235,988.73"
"2305","9763","($110,522.99)"
"2305","97ZS","$94,500.00"
"2310","1100","$78,291.66"
"2310","12C2","$1,841,685.13"
"2310","12D0","$783,918.34"
"2310","12D2","($1,818.00)"
"2310","12H2","$119,550.89"
"2310","1301","$164,874.58"
"2310","1330","$193,835.00"
"2310","1341","($6,489.15)"
"2310","1422","$6,474,953.00"
"2310","1425","$162,493.16"
"2310","1443","$115,179.42"
"2310","1448","$24,675.10"
"2310","1524","$20,571.14"
"2310","1540","$881,138.26"
"2310","1542","$106,194,009.67"
"2310","1544","$3,904,537.69"
"2310","1549","$6,412,557.24"
"2310","1560","$266,193.70"
"2310","1605","$23,726.50"
"2310","1700","$6,513,567.68"
"2310","1900","$98,059,613.80"
"2310","2100","$75,223,799.95"
"2310","3100","$31,932.35"
"2310","3300","$159,316.22"
"2310","3600","$3,781,177.05"
"2310","4732","$1,185,187,486.80"
"2310","5700","$4,128,118.89"
"2310","6800","$248,856.00"
"2310","6901","$18,454.96"
"2310","6920","$178,072.90"
"2310","7001","$117,129.80"
"2310","7008","$834,672.23"
"2310","7009","$431,463.59"
"2310","7012","$38,183.93"
"2310","7013","($6,175.00)"
"2310","7014","$154,784.70"
"2310","7015","$22,411.00"
"2310","7022","$91,459.76"
"2310","7200","$286,311.53"
"2310","7523","$953,400.00"
"2310","7524","$9,999.21"
"2310","7527","$1,152,973.10"
"2310","7529","$2,450,494.85"
"2310","7570","$22,608.00"
"2310","8900","$1,312,956.32"
"2310","9568","$239,143.47"
"2310","9761","$24,773.45"
"2310","9763","$0.00"
"2310","97AS","$193,917.46"
"2310","97JC","$11,808.00"
"2310","97ZS","$286,520.91"
"2320","1204","$0.00"
"2320","12C2","$441,896.74"
"2320","12D0","$96,725.04"
"2320","12H2","$1,183,806.49"
"2320","12K3","$40,706.81"
"2320","1422","$736,937.75"
"2320","1425","$366,221.90"
"2320","1434","$84,173.75"
"2320","1436","$66,509.00"
"2320","1443","$1,781,903.40"
"2320","1448","$364,008.80"
"2320","1450","$6,040.00"
"2320","1540","$352,014.71"
"2320","1542","$122,933.50"
"2320","1549","$338,434.63"
"2320","1560","($919.18)"
"2320","1700","$10,298,216.22"
"2320","1900","$1,064,967.21"
"2320","19BM","$976,200.00"
"2320","2036","($7.09)"
"2320","2100","$792,219,954.46"
"2320","3300","$453,599.51"
"2320","3355","$152,676.00"
"2320","3600","$3,514,615.61"
"2320","4732","$338,861,262.26"
"2320","5700","$18,918,207.62"
"2320","6800","$333,182.08"
"2320","6920","$81,459.15"
"2320","6930","$592,690.05"
"2320","7008","$1,496,197.05"
"2320","7009","$29,012.00"
"2320","7012","$2,078,033.79"
"2320","7013","$3,139.60"
"2320","7014","$384,496.70"
"2320","7022","$7,048,876.01"
"2320","7527","$775,026.56"
"2320","7529","$174,809.64"
"2320","8000","$161,297.00"
"2320","8900","$4,088,967.97"
"2320","97AK","$0.00"
"2320","97AS","$27,924,984.28"
"2320","97F1","$24,420.00"
"2320","97F5","$267,550.98"
"2320","97ZS","$19,900.00"
"2330","12C2","$2,616,694.68"
"2330","12C3","($3,366.14)"
"2330","12D0","$806,848.15"
"2330","12H2","$252,501.29"
"2330","12K3","$457,745.83"
"2330","1330","$41,357.22"
"2330","1422","$1,496,577.46"
"2330","1425","$191,951.56"
"2330","1434","$633,041.00"
"2330","1443","$734,141.61"
"2330","1448","$1,079,800.63"
"2330","1450","$848,413.56"
"2330","1524","$189,924.72"
"2330","1540","$963,089.33"
"2330","1542","$107,476.00"
"2330","1544","$113,115.00"
"2330","1549","$87,632.80"
"2330","1560","$37,709.00"
"2330","1700","$72,138,456.99"
"2330","1900","$33,667.62"
"2330","2100","$215,707,525.14"
"2330","3300","$47,444.00"
"2330","3600","$9,173,958.43"
"2330","4732","$396,407.10"
"2330","4740","($6,879.60)"
"2330","5700","$6,128,500.17"
"2330","6920","$536,310.50"
"2330","7008","$987,045.04"
"2330","7009","$925,503.74"
"2330","7012","$0.00"
"2330","7013","$13,540.78"
"2330","7014","$4,390,180.33"
"2330","7015","$18,430.00"
"2330","7022","$12,675,329.67"
"2330","7527","$69,494.21"
"2330","8000","$197,757.48"
"2330","8900","$482,197.36"
"2330","9761","$105,998.00"
"2330","9763","$0.00"
"2330","97AK","$7,300.00"
"2330","97AS","$1,582,901.12"
"2330","97F5","$253,845.00"
"2330","97JC","$37,378.34"
"2330","97ZS","$542,599.26"
"2340","1205","$13,048.86"
"2340","12C2","$1,876,163.28"
"2340","12C3","($847.80)"
"2340","12D0","$591,702.52"
"2340","12H2","$306,560.43"
"2340","12K3","$462,587.21"
"2340","1301","$15,622.95"
"2340","1323","$20,196.54"
"2340","1330","$18,143.00"
"2340","1422","$1,634,182.15"
"2340","1425","$158,557.64"
"2340","1434","$218,652.93"
"2340","1443","$2,077,453.62"
"2340","1448","$1,610,829.39"
"2340","1450","$396,142.56"
"2340","1542","$11,992.97"
"2340","1544","$140,997.64"
"2340","1700","$716,726.45"
"2340","1900","$709,274.34"
"2340","2100","$1,752,249.43"
"2340","3352","$119,779.14"
"2340","3600","$478,728.16"
"2340","4732","$450,395.81"
"2340","5700","$3,017,117.92"
"2340","6800","$13,337.22"
"2340","7001","$61,600.00"
"2340","7008","$22,945.34"
"2340","7009","$792,574.42"
"2340","7014","$136,283.42"
"2340","7200","($90.77)"
"2340","7527","$0.00"
"2340","8900","$63,099.60"
"2340","97AS","$3,197.20"
"2340","97F5","$54,481.98"
"2350","12C2","$16,057.00"
"2350","1524","$15,972.73"
"2350","1549","$18,022.85"
"2350","1700","$6,108,465.43"
"2350","1900","$361,920.00"
"2350","2100","$2,708,750,822.50"
"2350","3600","$2,286,391.28"
"2350","4732","$2,360,475.31"
"2350","5700","$457,112.84"
"2350","7012","$18,474.00"
"2350","8000","($2,800.00)"
"2350","8900","$0.00"
"2350","9763","($1,009,561.13)"
"2350","97AS","$2,365,295.21"
"2350","97F5","$476,400.00"
"2355","12C2","$202,609.21"
"2355","1560","$339,485.00"
"2355","1700","$30,890,224.15"
"2355","1900","$632,601.54"
"2355","2041","$424,932.50"
"2355","2100","$2,483,490,505.63"
"2355","4732","$2,497,065.18"
"2355","5700","$10,084,036.73"
"2355","7012","$5,049,664.48"
"2355","7014","$90,761.00"
"2355","8600","$0.00"
"2355","8900","$487,527.48"
"2355","9763","($3,432,761.75)"
"2355","97ZS","$134,438,781.83"
"2410","12C2","$3,161,460.89"
"2410","12H2","$205,127.39"
"2410","12K3","$83,140.48"
"2410","1330","$104,636.00"
"2410","1422","$59,264.19"
"2410","1425","$0.00"
"2410","1443","$642,285.91"
"2410","1448","$895,386.42"
"2410","1450","($19,501.04)"
"2410","1540","$175,553.75"
"2410","1700","$406,884.83"
"2410","1900","$3,165.00"
"2410","2100","$7,663,598.52"
"2410","3600","$376,140.78"
"2410","4732","$0.00"
"2410","5700","$209,238.11"
"2410","6920","$142,174.20"
"2410","7001","$0.00"
"2410","7008","$746,474.63"
"2410","7014","$240,232.92"
"2410","7527","$124,118.12"
"2410","8000","$15,238.65"
"2410","8900","$2,736,131.66"
"2420","12C2","$2,179,453.57"
"2420","12C3","($400.58)"
"2420","12D0","$304,577.03"
"2420","12H2","$2,174,661.81"
"2420","12K3","$230,007.42"
"2420","1330","$0.00"
"2420","1422","$365,500.81"
"2420","1425","$213,716.06"
"2420","1434","$12,098.16"
"2420","1443","$3,510,403.42"
"2420","1448","$3,379,117.26"
"2420","1450","$13,222.37"
"2420","1540","$292,667.10"
"2420","1542","$44,617.00"
"2420","1560","$56,684.05"
"2420","1700","$68,252.86"
"2420","1900","$532,747.41"
"2420","19BM","$102,588.89"
"2420","2100","$69,366,734.97"
"2420","3300","$50,231.83"
"2420","3600","$2,435,663.82"
"2420","5700","$880,814.42"
"2420","6800","$16,280.00"
"2420","6920","$214,368.74"
"2420","7008","$459,388.20"
"2420","7014","$1,257,028.40"
"2420","7022","$0.00"
"2420","7527","$114,274.67"
"2420","8000","$124,621.30"
"2420","8900","$238,208.10"
"2430","12C2","$13,390.00"
"2430","12H2","$328,910.90"
"2430","1422","$243,481.00"
"2430","1448","$67,710.00"
"2430","1540","$187,938.00"
"2430","2100","$895,986.49"
"2430","3600","$38,180.14"
"2430","5700","$207,279.62"
"2430","7014","$46,133.70"
"2430","7022","$200,644.00"
"2510","12C2","$815,169.08"
"2510","12K3","$22,554.94"
"2510","1422","$39,235.04"
"2510","1434","$32,600.00"
"2510","1443","$644.00"
"2510","1448","$78,024.51"
"2510","1450","$15,715.06"
"2510","1524","$21,800.72"
"2510","1540","$19,599.00"
"2510","1542","$938,410.02"
"2510","1544","$39,817.56"
"2510","1549","$27,699.15"
"2510","1560","($2,433.92)"
"2510","1700","$269,961.75"
"2510","1900","$109,584.07"
"2510","2100","$3,565,878.75"
"2510","3600","$65,793.00"
"2510","5700","$1,108,893.67"
"2510","6925","($539.40)"
"2510","7008","$351,846.23"
"2510","7009","$6,075,832.46"
"2510","7014","$20,417.50"
"2510","8900","$44,671.29"
"2510","9763","$0.00"
"2510","97AS","$61,277,553.69"
"2520","1422","$14,999.00"
"2520","1443","$112,755.42"
"2520","1448","$6,137.18"
"2520","1700","$766,528.50"
"2520","1900","$0.00"
"2520","2100","$296,455,518.70"
"2520","4732","$0.00"
"2520","5700","$143,625.79"
"2520","7008","$179,579.88"
"2520","7014","$250,000.00"
"2520","7015","$18,965.91"
"2520","7022","$72,727.68"
"2520","9763","($22,920.72)"
"2520","97AK","$9,908.07"
"2520","97AS","$128,718,767.16"
"2530","12C2","$4,999.98"
"2530","1425","$144,350.00"
"2530","1542","$191,247.84"
"2530","1549","$7,988.93"
"2530","1700","$630,765.36"
"2530","1900","$10,902.50"
"2530","2100","$65,278,591.25"
"2530","3300","$12,126.51"
"2530","5700","$310,757.71"
"2530","7008","$686,087.39"
"2530","7015","$22,555.60"
"2530","7200","($181.33)"
"2530","8900","$18,031.40"
"2530","9763","($1,086.00)"
"2530","97AS","$271,727,108.72"
"2540","12C2","$13,300.00"
"2540","12D0","$109,958.05"
"2540","12K3","$22,921.65"
"2540","1425","$39,936.00"
"2540","1443","$11,356.51"
"2540","1524","$50,007.53"
"2540","1542","$277,351.13"
"2540","1700","$927,133.81"
"2540","1900","$67,395.95"
"2540","2100","$26,986,207.83"
"2540","4732","$43,552,036.94"
"2540","5700","$148,666.44"
"2540","7008","$61,760.80"
"2540","7012","$0.00"
"2540","7527","$59,199.56"
"2540","9763","$36,656.00"
"2540","97AS","$84,058,801.32"
"2541","1544","$30,577.60"
"2541","1700","$24,460.49"
"2541","2100","$18,214,292.85"
"2541","5700","($3,013,871.73)"
"2541","9763","$587,869.32"
"2541","97AS","$32,418,251.56"
"2590","12C2","$570,897.40"
"2590","12D0","$62,440.00"
"2590","12H2","$218.70"
"2590","1323","($0.06)"
"2590","1330","$85,945.56"
"2590","1341","($4,840.04)"
"2590","1422","$280,165.36"
"2590","1425","$820,402.00"
"2590","1443","$23,754.87"
"2590","1450","$173,839.71"
"2590","1524","$50,550.00"
"2590","1540","$32,166.05"
"2590","1542","$18,385,885.34"
"2590","1544","$11,727.82"
"2590","1549","$228,442.75"
"2590","1700","$10,943,436.26"
"2590","1900","$89,371.03"
"2590","2036","($0.60)"
"2590","2041","$18,936.97"
"2590","2044","$23,201.07"
"2590","2050","$467,245.53"
"2590","2100","$74,977,268.08"
"2590","3300","$66,870.89"
"2590","3600","$67,639.17"
"2590","4732","$10,559,928.84"
"2590","4740","$141,152.00"
"2590","5700","$20,046,284.94"
"2590","6940","($24,985.33)"
"2590","7008","$116,235.91"
"2590","7009","$352,066.50"
"2590","7012","$101,756.14"
"2590","7014","$8,586,288.11"
"2590","7015","$5,906.27"
"2590","7527","$17,574.09"
"2590","8000","$50,781.50"
"2590","8900","$54,967.33"
"2590","9763","($6,848,243.41)"
"2590","97AS","$58,897,089.40"
"2590","97AZ","$0.00"
"2590","97ZS","$85,780.31"
"2610","12C2","$4,253.63"
"2610","1422","$18,636.03"
"2610","1425","$0.00"
"2610","1443","$11,501.36"
"2610","1700","$357,746.71"
"2610","1900","$377,849.10"
"2610","2100","$4,924,533.31"
"2610","3300","$10,700.00"
"2610","3600","$3,926.32"
"2610","4732","$0.00"
"2610","5700","$80,520.00"
"2610","6920","$11,720.00"
"2610","6940","$61,630.00"
"2610","7008","$88,219.27"
"2610","7014","$371,737.86"
"2610","7015","$380,096.74"
"2610","7022","$62,828.35"
"2610","7200","($2.39)"
"2610","97AS","$116,139,659.70"
"2620","1406","$0.00"
"2620","1700","($1,720,625.07)"
"2620","1900","$48,161.76"
"2620","3300","$4,000.00"
"2620","5700","$112,688.00"
"2620","7008","$144,726.75"
"2620","9763","($388,221.38)"
"2620","97AS","$69,376,631.38"
"2630","12H2","$12,145.00"
"2630","1540","$63,132.93"
"2630","1549","$124,961.03"
"2630","1700","$0.00"
"2630","1900","$97,035.65"
"2630","2100","$47,932.35"
"2630","5700","$37,796.15"
"2630","7008","$47,101.40"
"2630","7022","$40,308.69"
"2630","7200","$12,330.42"
"2630","97AS","$429,151.52"
"2640","1540","$43,985.81"
"2640","1700","$15,645.88"
"2640","2100","$4,050,028.93"
"2640","5700","$24,845.71"
"2640","7015","$32,016.48"
"2640","8900","$114,536.78"
"2640","97AS","$1,021,008.00"
"2805","12C2","$39,380.00"
"2805","12K3","$26,910.00"
"2805","1425","$13,500.00"
"2805","1434","$64,651.73"
"2805","1443","$389,829.84"
"2805","1448","$248,732.75"
"2805","1542","$40,000.00"
"2805","1544","($2,144.71)"
"2805","1700","$495,621.12"
"2805","1900","$114,074.47"
"2805","2100","$251,596.00"
"2805","3300","$41,168.65"
"2805","4732","$54,582.02"
"2805","5700","$64,292.90"
"2805","6800","$25,850.00"
"2805","6938","$153,156.00"
"2805","7008","$641,909.34"
"2805","97AS","$3,449,933.30"
"2810","12K3","$282,072.00"
"2810","1406","$116,012.27"
"2810","1700","$127,429.96"
"2810","4732","$5,360,720.50"
"2810","5700","$2,935,053.07"
"2810","6920","$5,634.94"
"2810","97AS","$14,853,159.44"
"2810","97ZS","$47,000.00"
"2815","12C2","$61,239.32"
"2815","1330","$2,039,381.99"
"2815","1422","$27,046.35"
"2815","1443","$69,278.78"
"2815","1448","$22,900.00"
"2815","1700","$6,779,710.35"
"2815","1900","$120,837.59"
"2815","2100","$89,746,184.47"
"2815","3300","$5,620.00"
"2815","3600","$748,675.62"
"2815","5700","$1,073,349.64"
"2815","6920","$65,102.95"
"2815","6938","$105,308.00"
"2815","7008","$12,119,524.20"
"2815","9763","$0.00"
"2815","97AS","$341,728,806.90"
"2820","5700","$33,580.00"
"2825","1700","$828,660.77"
"2825","4740","$268,545.95"
"2825","9763","$0.00"
"2825","97AS","$13,580,704.97"
"2830","12H2","$0.00"
"2830","1425","$12,592,282.67"
"2830","1450","$32,790.00"
"2830","1700","$8,835,265.86"
"2830","1900","$93,230.17"
"2830","2100","$1,122,099.20"
"2830","3300","$4,525.00"
"2830","5700","$70,065.00"
"2835","1700","$41,797,038.80"
"2835","2100","$92,970,417.00"
"2835","5700","$374,367.22"
"2835","7008","$826,550.00"
"2835","8900","$27,000.00"
"2835","9763","$6,459,459.71"
"2835","97AS","$83,378,108.06"
"2840","1544","$3,036,996.99"
"2840","1700","$4,711,652,117.43"
"2840","2100","$608,122,123.01"
"2840","5700","$1,762,873,017.75"
"2840","7008","$19,770,766.86"
"2840","8000","$3,187,707.00"
"2840","9763","($23,258,303.89)"
"2840","97AS","$1,568,500,220.40"
"2845","2100","($27,559.05)"
"2845","8000","$49,474,602.65"
"2845","97AS","$0.00"
"2850","1700","$47,146,968.30"
"2850","1900","$308,595.77"
"2850","2100","$34,900.00"
"2850","5700","$83,834.18"
"2850","7008","$18,335.00"
"2850","7200","$0.00"
"2850","9763","$0.00"
"2895","12C2","$15,605.70"
"2895","12D0","($6,730.00)"
"2895","12K3","$21,287.80"
"2895","1330","$98,542.61"
"2895","1443","$31,067.00"
"2895","1448","$21,337.55"
"2895","1540","$40,993.11"
"2895","1700","$5,633,764.34"
"2895","1900","$119,491.50"
"2895","2100","$1,481,722.08"
"2895","5700","$1,118,356.57"
"2895","7008","$2,062,062.04"
"2895","8000","$0.00"
"2895","9763","$0.00"
"2895","97AS","$468,326.31"
"2895","97ZS","$363,781.75"
"2910","12H2","$0.00"
"2910","1540","$132,083.48"
"2910","1700","$1,110,877.27"
"2910","1900","$306,529.79"
"2910","2100","$1,524,988.35"
"2910","3600","$89,821.50"
"2910","5700","$169,950.00"
"2910","7008","$2,305,941.06"
"2910","7014","($47.67)"
"2910","9763","$0.00"
"2910","97AS","$50,419,244.98"
"2915","1524","$179,766.23"
"2915","1700","$13,035,115.01"
